player_id,player_name,num_periods,total_distance_avg,total_distance_std,total_distance_n,high_speed_distance_avg,high_speed_distance_std,high_speed_distance_n,percentage_max_velocity_avg,percentage_max_velocity_std,percentage_max_velocity_n,player_load_per_minute_avg,player_load_per_minute_std,player_load_per_minute_n,gen2_acceleration_band7plus_total_effort_count_avg,gen2_acceleration_band7plus_total_effort_count_std,gen2_acceleration_band7plus_total_effort_count_n,gen2_acceleration_band2plus_total_effort_count_avg,gen2_acceleration_band2plus_total_effort_count_std,gen2_acceleration_band2plus_total_effort_count_n,high_intensity_efforts_avg,high_intensity_efforts_std,high_intensity_efforts_n
0353a909-21c6-473e-99da-19679a3cf628,Malia Yamamoto,6,4901.616213492063,880.9247111397235,6,141.75992035714285,37.20228827587372,6,80.03753436507935,2.5030880417107952,6,8.220343690476192,0.7522453068815874,6,43.74603174603175,7.168586815841458,6,38.22619047619048,7.397839744129269,6,81.97222222222221,14.309869899590629,6
0aec5995-2a78-4a4d-a401-f8a68c967653,Tessa Ferguson,6,4879.178444404763,532.8611110196324,6,138.33051587301588,51.950285053986114,6,78.09243123015874,4.597996055086187,6,5.935520595238095,0.6024536848847958,6,37.35714285714286,4.724855874897006,6,34.86111111111111,5.21697431349382,6,72.21825396825396,9.877226460131487,6
16bef5df-a172-430c-ae67-35ee189d6fc1,Abigail Kiil,6,4243.2992012738105,376.7457774174005,6,190.38807502380953,65.20496855115712,6,80.69536591666667,2.9968651348228863,6,7.700818297619047,0.7293495487736519,6,30.13015873015873,7.981081971646804,6,25.476984126984124,6.205028936418335,6,55.60714285714286,14.005308557845257,6
1a3947b4-a10c-4e4f-a893-a56d18388c5f,Keira Martin,6,4611.5126332539685,541.769203807278,6,66.53515900793651,31.45984941036295,6,79.3435542063492,4.07832208554507,6,6.444538492063493,0.4649126355221114,6,18.62698412698413,3.961279585391659,6,18.853174603174605,5.1375894661603425,6,37.48015873015873,8.853338241001198,6
1b51cb5a-fc1c-4878-837e-3e927a76b5f8,Katherine Jordan,6,5495.938659912699,1139.100064969356,6,100.46236531746031,24.742494649647078,6,75.42200824603175,2.2031990839042885,6,6.607863634920634,0.8328519104991249,6,27.8452380952381,4.344846688177175,6,35.87738095238095,11.255218303478477,6,63.72261904761905,15.51846629670001,6
290da6ba-4e58-4e4e-bed7-cafe0913ddac,Eva Wirtz,6,4271.570835277777,747.1465698418622,6,105.20329365079364,60.1790813277278,6,84.25700698412699,3.936868278629564,6,6.951663531746032,0.44150093776475147,6,30.448412698412696,6.426534313723247,6,28.206349206349206,6.973300591457814,6,58.654761904761905,13.367393783130948,6
3cbc6e0a-ed0d-4379-9c7b-5de4daa5a1c3,Leah O'Brien,6,5597.363006428572,540.4160490393208,6,212.49019793650794,30.1614939688471,6,77.17696170634922,6.00487443802531,6,7.870671785714286,0.5518140293231732,6,48.86904761904762,6.241165335639459,6,43.40079365079365,5.190319945709119,6,92.26984126984127,11.332763646701899,6
3df8d922-c8db-412b-ad26-9000d1acc3f4,Lauren Hunter,6,903.0153854444444,397.9638635028128,6,18.295556111111114,40.910107150606144,6,25.087424666666674,7.674792230549453,6,1.6426868611111114,0.4191089672874403,6,0.1111111111111111,0.24845199749997665,6,0.0,0.0,6,0.1111111111111111,0.24845199749997665,6
46285b48-c649-4561-be16-ced9260c2f0e,Lia Henkelmann,6,6457.955103769841,432.90463713561,6,173.6475002777778,49.28181730326615,6,83.0674482142857,2.629156460775343,6,9.663636190476192,0.49587791640695356,6,48.06349206349207,4.990631182212906,6,52.88095238095238,4.184338940123663,6,100.94444444444444,8.463793621605845,6
57503d87-8d33-4451-b8a0-1717255a9010,Kennedy Schoennauer,6,5404.242002888889,502.1802840524416,6,206.4628887936508,49.57582137612013,6,79.699931,6.0646716242851,6,6.9875161428571415,0.519961198395312,6,48.29365079365079,7.934499745931748,6,43.194444444444436,7.418331065844199,6,91.48809523809524,15.156526163219485,6
5cc9d8e5-0e11-4e64-a0df-e5ea4d232249,Stella Villalta,6,1352.4389994444446,1073.665840916996,6,40.79188861111111,62.997405565492514,6,38.62556883333333,25.818480009163547,6,3.1877593333333336,1.9225647838861657,6,2.5277777777777777,4.130304296325746,6,2.038888888888889,3.2824119782656362,6,4.566666666666666,7.412077231713718,6
63ac24a2-21db-4e0b-bf5b-84e70325cead,Victoria Powell,6,4214.031649444444,1009.8503299438586,6,215.54139041666667,57.52781745956637,6,75.58922625000001,12.603472015998484,6,5.260043472222223,0.9693078028688367,6,38.25000000000001,10.78128522538529,6,37.88888888888889,11.13091984263699,6,76.1388888888889,21.844869019271684,6
67e82f8a-5387-4ee5-a027-14e10773e209,Mailin Orozco,6,5836.161138472223,652.8587625722234,6,237.16170476190473,63.530636509831105,6,81.17941876984126,3.5172277565964363,6,7.708760575396826,0.5617586206351782,6,45.8531746031746,4.576869626252398,6,43.51785714285714,5.165924851654377,6,89.37103174603175,9.486998344978861,6
739926b6-8078-4571-835a-49771577b336,Alexandra Reynolds,6,3074.426907857143,682.5874307983291,6,58.86103178571429,50.58652007480449,6,71.31466412698413,5.0550568420159765,6,4.53569753968254,0.3369165114078473,6,17.34126984126984,6.531085426294241,6,12.75,6.100053126666042,6,30.09126984126984,12.402716041470168,6
8100d3a6-37c5-4f32-b7db-c74673ab18a0,Hildigunnur Benediktsdottir,6,5384.671379563492,664.1434684393524,6,249.75376956349206,47.668119626458775,6,81.34267408730159,2.814676055897695,6,7.071408134920635,0.7717741852883172,6,46.18253968253968,6.008036106616092,6,42.84126984126984,5.974951915331752,6,89.02380952380952,11.924705516820419,6
82446b06-81a0-4379-b2da-2ec1e02c3607,Mia Adams,6,3999.1944121428573,514.9598891956211,6,95.09718253968254,58.56899932619105,6,75.23949202380952,4.18011065561442,6,8.127674523809523,0.6940738165712711,6,24.41666666666667,7.790515363544934,6,14.825396825396828,6.181688920008358,6,39.242063492063494,13.935911894727827,6
8573984f-4f3c-49c2-8885-608658906ff8,Addison Whitehouse,6,4223.238802388889,1968.3136604633391,6,203.01188888888888,123.43792124444829,6,63.578988833333334,21.360585887910748,6,5.312064388888889,1.6965175606377976,6,33.59444444444444,16.709228063233077,6,28.555555555555554,15.30996609168012,6,62.150000000000006,31.856819433905272,6
888a806d-66b9-4188-a310-2d4db8f3550a,Ava Weiland,2,632.7256516666666,14.905444999999986,2,0.0,0.0,2,29.622601666666668,6.701955,2,1.5032283333333332,0.11493833333333336,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2
98bcf590-5113-45ff-a194-46d79dd29efc,Kylie Stiles,6,4162.007845198413,511.0300793222037,6,177.79519916666666,80.9608657277888,6,83.33362468253968,2.908228538062363,6,7.088626746031745,0.5263599415164801,6,36.17857142857143,6.413500116867168,6,29.071428571428573,3.7894810051955288,6,65.25,9.916199802268938,6
a621e28f-3bd5-46f7-b796-06e4bcd4ab48,Daniela Cervantes,6,1390.8842182222222,1013.3274005827247,6,30.903999999999996,56.05719252097212,6,46.04657558333333,21.614229455727333,6,3.40370375,1.932067897263356,6,2.733333333333333,4.388874824168744,6,1.4000000000000001,2.2920151250228114,6,4.133333333333334,6.679986693266853,6
b070f5d5-53f1-4751-b451-8c1d5cd04076,Amaris Franco,6,3066.534676309524,661.7618785179266,6,35.20492035714285,31.06209377469307,6,69.08203527777778,5.87159925212486,6,5.441681507936508,0.3772759999301233,6,17.305555555555554,3.6671927232061043,6,8.76984126984127,2.182251063167548,6,26.075396825396826,5.776994158006194,6
c5ce748d-b5a7-4efb-b69a-1b2b9e3a59fc,Rylan Cashman,6,4159.4739763611105,448.11104565826196,6,227.81827727777775,87.1995404195244,6,87.27590550000001,3.3857951995562616,6,7.554133583333332,0.5471712497095753,6,38.26388888888889,6.418364974868388,6,30.91944444444444,7.195616056467907,6,69.18333333333334,13.409297493129877,6
d0d6e805-f6b5-4b8d-8fc5-9581b08e67dd,Adee Goulden,6,5040.615096230159,400.94367244578774,6,138.50595154761905,37.19991354107148,6,85.91911242063492,4.011988276387032,6,7.98891111111111,0.8753212806025095,6,34.07142857142857,3.5650207065238866,6,31.623015873015873,4.253881262436759,6,65.69444444444444,7.295620621092737,6
db188ce5-d57e-44de-80ec-5ac35e9e9bc3,Isabelle De Buyl,6,5139.483418916667,1005.7673289754434,6,175.3671748015873,39.5276643723005,6,72.55588617460317,4.723362396798822,6,6.001903317460318,0.8721005749901647,6,38.5468253968254,7.658595483641957,6,36.45992063492063,9.53330780492541,6,75.00674603174603,17.084526556230397,6
e035a978-50c9-444f-93b4-c88dab883b0e,Jacqueline Martinez,6,3242.9340936666667,403.900376641303,6,261.5772225555556,72.3014432242311,6,86.02262041666667,4.104484432757081,6,6.800369749999999,0.6107966065679958,6,36.41111111111111,7.944341491174399,6,31.69722222222222,6.095538871650517,6,68.10833333333333,13.967534280927644,6
e20f1add-7184-49b6-b7ae-18d810de53dd,Kaylee Smith,6,4172.19185118254,549.8131579164493,6,163.38707964285715,55.85036593763888,6,79.55359152380953,2.1583611026051286,6,6.495256444444444,0.4084105182171885,6,33.81825396825397,7.91541423040522,6,26.0,4.157768276015036,6,59.81825396825397,11.886225383504762,6
ee54030e-606d-4fc8-ba4f-988cac78e9d4,Ally Harrison,6,3115.4693998412695,681.7671198577357,6,55.84317511904762,47.1845694788118,6,72.66159809523809,4.176367508708262,6,4.061010079365079,0.22433501553894092,6,15.924603174603172,4.836136036774395,6,11.115079365079366,4.028676887683662,6,27.03968253968254,8.72909084377816,6
f356cf90-9f19-457c-a045-812d6a419708,Jalana Kimber,6,4632.402738809524,686.8492679562576,6,209.4435323015873,45.797195702737596,6,83.5041732936508,1.8232653469517184,6,7.836673531746032,0.592155711445521,6,41.90079365079365,6.663709897979831,6,38.476190476190474,4.476148260523656,6,80.37698412698413,11.008426449082435,6
fd6d93cd-9e3d-4d91-8a01-ae22ac680a00,Raygen Lewis,6,5084.486321551588,1024.1570466458036,6,155.9917702142857,48.55922504101262,6,82.05893365873015,4.543463903429341,6,5.588089015873017,0.6567988259970813,6,30.683333333333334,7.77535875080396,6,35.249206349206354,10.37811548052852,6,65.93253968253968,18.041167003636755,6
